Number,Title,Color,Fit Type,Waist Line,Length,Fabric,Pattern,Sleeve Type,Neckline,Chest Pad,Lining,Pocket,Occasion,Clothing Detail,Pant Leg Style,Image URL,Product URL
543,Wool-like Collar Checks Button Crop Jacket,multicolor,,,,,,,,,,,,,,https://img1.shopcider.com/product/1728361918000-b8kD3D.jpg,https://www.shopcider.com/goods/collar-checks-button-crop-jacket-113879361?style_id=2058610&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=113879361&shopPage=31&shopIndex=697&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B697&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=698&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjYyLjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3MjgzNjE5MTgwMDAtYjhrRDNELmpwZyIsInNwdSI6MTEzODc5MzYxLCJzcHVDb2RlIjoiQ0QyMDI0MDczMTUyNDUxNEpBIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjYyMzg2LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiI2YTE3NGI5OS02NTNkLTQ3NzgtOGFiZi1hNWVlOWIyNzEzY2MifQ%3D%3D&activityId=10346&activity_id=10346
544,V-neck Solid Buckle Long Sleeve Cropped Blazer With Belt,White,,,,,,,,,,,,,,https://img1.shopcider.com/product/1760595989000-YKFamK.jpg,https://www.shopcider.com/goods/v-neck-solid-buckle-long-sleeve-cropped-blazer-with-belt-115023928?style_id=2220622&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=115023928&shopPage=31&shopIndex=698&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B698&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=699&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjQ3LjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3NjA1OTU5ODkwMDAtWUtGYW1LLmpwZyIsInNwdSI6MTE1MDIzOTI4LCJzcHVDb2RlIjoiQ0QyMDI1MDgxMzYzNzU1NFRUIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjYyMzg2LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiI2YTE3NGI5OS02NTNkLTQ3NzgtOGFiZi1hNWVlOWIyNzEzY2MifQ%3D%3D&activityId=10346&activity_id=10346
545,Collar Ruched Cinched Waist Long Sleeve Blazer,Creamy White,,,,,,,,,,,,,,https://img1.shopcider.com/product/1760528385000-XZeA7X.jpg,https://www.shopcider.com/goods/collar-ruched-cinched-waist-long-sleeve-blazer-114992606?style_id=2216326&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=114992606&shopPage=31&shopIndex=699&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B699&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=700&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjM5LjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3NjA1MjgzODUwMDAtWFplQTdYLmpwZyIsInNwdSI6MTE0OTkyNjA2LCJzcHVDb2RlIjoiQ0QyMDI1MDcwODYyODQ1NEJaIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjYyMzg2LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiI2YTE3NGI5OS02NTNkLTQ3NzgtOGFiZi1hNWVlOWIyNzEzY2MifQ%3D%3D&activityId=10346&activity_id=10346
546,Tweed Square Neck Check Waistcoat,Black,,,,,,,,,,,,,,https://img1.shopcider.com/product/1725693857000-paPWSM.jpg,https://www.shopcider.com/goods/tweed-square-neck-checks-button-knotted-blazer-vest-113834727?style_id=2047661&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=113834727&shopPage=31&shopIndex=701&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B701&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=702&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjM3LjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3MjU2OTM4NTcwMDAtcGFQV1NNLmpwZyIsInNwdSI6MTEzODM0NzI3LCJzcHVDb2RlIjoiQ0QyMDI0MDcyOTUyMjUwOEJaIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjYyMzg2LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiI2YTE3NGI5OS02NTNkLTQ3NzgtOGFiZi1hNWVlOWIyNzEzY2MifQ%3D%3D&activityId=10346&activity_id=10346
547,Faux Leather Collar Faux Fur Trim Button Cropped Jacket,Brown,,,,,,,,,,,,,,https://img1.shopcider.com/product/1758794010000-dQeKnC.jpg,https://www.shopcider.com/goods/faux-leather-collar-faux-fur-trim-button-cropped-jacket-114953742?style_id=2209243&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=114953742&shopPage=31&shopIndex=702&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B702&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=703&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjUyLjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3NjEyOTA2NjMwMDAtOGhhNTdpLmpwZyIsInNwdSI6MTE0OTUzNzQyLCJzcHVDb2RlIjoiQ0QyMDI1MDcwODYyODUyNUpBIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjYyMzg2LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiI2YTE3NGI5OS02NTNkLTQ3NzgtOGFiZi1hNWVlOWIyNzEzY2MifQ%3D%3D&activityId=10346&activity_id=10346
548,Velvet Notched Collar Bowknot Rhinestone Long Sleeve Cropped Blazer,Black,,,,,,,,,,,,,,https://img1.shopcider.com/product/1760961203000-z4HmNd.jpg,https://www.shopcider.com/goods/velvet-notched-collar-bowknot-rhinestone-long-sleeve-cropped-blazer-114998781?style_id=2218508&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=114998781&shopPage=31&shopIndex=704&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B704&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=705&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjU3LjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3NjEyNzcyNzIwMDAtSFpld1M1LmpwZyIsInNwdSI6MTE0OTk4NzgxLCJzcHVDb2RlIjoiQ0QyMDI1MDgwNzYzNjMwNUJaIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjYyMzg2LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiI2YTE3NGI5OS02NTNkLTQ3NzgtOGFiZi1hNWVlOWIyNzEzY2MifQ%3D%3D&activityId=10346&activity_id=10346
549,Tweed Round Neckline Solid Button Jacket,White,Regular,,Regular,100% Polyester,Solid,,Round Neckline,,,No,Work,Button,,https://img1.shopcider.com/product/1728448044000-Bz7kSj.jpg,https://www.shopcider.com/goods/tweed-round-neckline-solid-button-jacket-113946997?style_id=2063253&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=113946997&shopPage=31&shopIndex=705&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B705&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=706&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjUyLjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3Mjg0NDgwNDQwMDAtQno3a1NqLmpwZyIsInNwdSI6MTEzOTQ2OTk3LCJzcHVDb2RlIjoiQ0QyMDI0MDgwOTUyOTA0OU1EIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjYyMzg2LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiI2YTE3NGI5OS02NTNkLTQ3NzgtOGFiZi1hNWVlOWIyNzEzY2MifQ%3D%3D&activityId=10346&activity_id=10346
550,Woven Collar Solid Button Crop Jacket,Navy,,,,,,,,,,,,,,https://img1.shopcider.com/product/1728360659000-kwZK7F.jpg,https://www.shopcider.com/goods/woven-collar-solid-button-jacket-113917926?style_id=2061105&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=113917926&shopPage=31&shopIndex=707&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B707&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=708&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjUyLjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3MjgzNjA2NTkwMDAta3daSzdGLmpwZyIsInNwdSI6MTEzOTE3OTI2LCJzcHVDb2RlIjoiQ0QyMDI0MDgxNjUzMzA2NEpBIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjY1NzY2LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiIzNGZhOTU4Zi1lYTI1LTQwMjktYjUyZS04YThjODNmODkxODIifQ%3D%3D&activityId=10346&activity_id=10346
551,Wool-look Elastic Hem Oversized Bomber Jacket,Grey,,,,,,,,,,,,,,https://img1.shopcider.com/product/1729156928000-KjWTEi.jpg,https://www.shopcider.com/goods/wool-like-stand-collar-solid-elastic-hem-oversized-jacket-114010633?style_id=2066963&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=114010633&shopPage=31&shopIndex=708&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B708&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=709&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjU0LjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3MjkxNTY5MjgwMDAtS2pXVEVpLmpwZyIsInNwdSI6MTE0MDEwNjMzLCJzcHVDb2RlIjoiQ0QyMDI0MDgyODU0MDE1MlRUIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjY1NzY2LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiIzNGZhOTU4Zi1lYTI1LTQwMjktYjUyZS04YThjODNmODkxODIifQ%3D%3D&activityId=10346&activity_id=10346
552,Cotton-blend Notched Collar Long Sleeve Button Crop Jacket,Navy,,,,,,,,,,,,,,https://img1.shopcider.com/product/1758280608000-MZbnbt.jpg,https://www.shopcider.com/goods/denim-notch-collar-long-sleeve-button-crop-jacket-114931095?style_id=2205298&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=114931095&shopPage=31&shopIndex=710&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B710&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=711&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjQ3LjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3NjA5MzA1NTAwMDAtUzhQUjhYLmpwZyIsInNwdSI6MTE0OTMxMDk1LCJzcHVDb2RlIjoiQ0QyMDI1MDgxOTYzODk2M0xKIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjY1NzY2LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiIzNGZhOTU4Zi1lYTI1LTQwMjktYjUyZS04YThjODNmODkxODIifQ%3D%3D&activityId=10346&activity_id=10346
553,Collar Solid Button Pocket Oversized Blazer,Grey,,,,,,,,,,,,,,https://img1.shopcider.com/product/1723101028000-JmYnwm.jpg,https://www.shopcider.com/goods/collar-solid-button-pocket-oversized-blazer-112364567?style_id=2030896&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=112364567&shopPage=31&shopIndex=713&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B713&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=714&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6IuaooeaLjeWkp%20eJh%20WbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjpmYWxzZSwic2FsZVByaWNlIjo1Ny45MCwic2NlbmUiOiJDQVRFR09SWV9DT0xMRUNUSU9OIiwic2tjRmlyc3RJbWciOiIxNzI1MjU2MjQyMDAwLUFpN0N0Vy5qcGciLCJzcHUiOjExMjM2NDU2Nywic3B1Q29kZSI6IkNEMjAyNDA2Mjc1MDI2OTlUVCIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzMzY2NTc2Ni1yZWNvX3JlcmFua19kaXNjb3VudF9kaXZlcnNpdHk6YmFzZS1yZWNvX3NvcnRfd2VpZ2h0X2J5X2NsaWNrX2xlbl9ob3RfY29sbGVjdGlvbjotcmVjb19yYW5rX2RlZXBfZm1fcDI6YmFzZTMtcmVjb19yZXJhbmtfbG9jYWxfYm9vc3RfdXNfMjAyNTA5MDg6YmFzZV8xMTA3LXJlY29fcmVyYW5rX2xvY2FsX2Jvb3N0X25vcnRoXzIwMjUwOTIyOmJhc2UtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6MTI1MDMyOkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMzRmYTk1OGYtZWEyNS00MDI5LWI1MmUtOGE4YzgzZjg5MTgyIn0%3D&activityId=10346&activity_id=10346
