Number,Title,Color,Fit Type,Waist Line,Length,Fabric,Pattern,Sleeve Type,Neckline,Chest Pad,Lining,Pocket,Occasion,Clothing Detail,Pant Leg Style,Image URL,Product URL
202,Knit V-neck Pocket Cardigan,Beige,Oversized,,,63% Polyester 33% recycled polyester 4% spandex,Solid,,V-neck,,,,Daily Casual Home,Pocket,,https://img1.shopcider.com/product/1726833835000-Y6Fhr2.jpg,https://www.shopcider.com/goods/knit-v-neck-pocket-cardigan-113817465?style_id=2051992&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=113817465&shopPage=16&shopIndex=210&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=211&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iue7huiKguWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjo0Mi45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOmZhbHNlLCJzYWxlUHJpY2UiOjM0LjMyLCJzY2VuZSI6IkJFU1RfU0VMTEVSIiwic2tjRmlyc3RJbWciOiIxNzI3NjY3MDc2MDAwLWtiR0JUZS5qcGciLCJzcHUiOjExMzgxNzQ2NSwic3B1Q29kZSI6IkNEMjAyNDA3MTU1MTIzMDhDRyIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzNTM5MjY1My1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDo2MjU6Q29udHJvbCIsInRyYWNraW5nSWQiOiIyNzdkZmU3OS0yYjdjLTRlMDItYTJlNi0wNTBkZDdlMjEzNGMifQ%3D%3D&listType=2&listTitle=Cardigans
203,Cable Knit Striped Cherry Embroidery Round Neckline Long Sleeve Cardigan,multicolor,Regular,,,45% Acrylic 28% Polyester 27% Polyamide; 45% Acrylic 28% Polyester 27% Polyamide,Stripes,,Round Neckline,,,,Daily Casual,Embroidery,,https://img1.shopcider.com/product/1758717299000-fzPQPT.jpg,https://www.shopcider.com/goods/cable-knit-striped-cherry-embroidery-round-neckline-long-sleeve-cardigan-114938936?style_id=2207579&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114938936&shopPage=16&shopIndex=211&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=212&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1ODcxNzI5OTAwMC1melBRUFQuanBnIiwic3B1IjoxMTQ5Mzg5MzYsInNwdUNvZGUiOiJDRDIwMjUwODE5NjM4OTYyQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzOTI2NTMtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMjc3ZGZlNzktMmI3Yy00ZTAyLWEyZTYtMDUwZGQ3ZTIxMzRjIn0%3D&listType=2&listTitle=Cardigans
204,Knit Collar V-neck Bell Sleeve Hollow Out Cardigan,white,Slim,,,60% Acrylic 40% Polyamide,Solid,,V-neck,,,,Daily Casual,Asymmetrical Hollow Out,,https://img1.shopcider.com/product/1752146325000-apz7J6.jpg,https://www.shopcider.com/goods/knit-collar-v-neck-flare-sleeve-asymmetrical-hem-cardigan-114737673?style_id=2180197&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114737673&shopPage=16&shopIndex=212&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=213&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1MjE0NjMyNTAwMC1hcHo3SjYuanBnIiwic3B1IjoxMTQ3Mzc2NzMsInNwdUNvZGUiOiJDRDIwMjUwNTIxNjE4MjkxQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzOTI2NTMtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMjc3ZGZlNzktMmI3Yy00ZTAyLWEyZTYtMDUwZGQ3ZTIxMzRjIn0%3D&listType=2&listTitle=Cardigans
205,Cable Knit Wool-blend V-neck Duffle Cardigan,Brown,Oversized,,,72% Polyester 22% Polyamide 6% Wool,,,V-neck,,,,Daily Casual,Button Pocket,,https://img1.shopcider.com/product/1755593567000-p788MS.jpg,https://www.shopcider.com/goods/cable-knit-wool-blend-v-neck-bullhorn-button-cardigan-114840777?style_id=2193713&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114840777&shopPage=16&shopIndex=213&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=214&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo1NC45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1NjE3Nzk5NDAwMC02bllEODYuanBlZyIsInNwdSI6MTE0ODQwNzc3LCJzcHVDb2RlIjoiQ0QyMDI1MDUzMDYyMDE5N0NHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM1MzkyNjUzLWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6IjI3N2RmZTc5LTJiN2MtNGUwMi1hMmU2LTA1MGRkN2UyMTM0YyJ9&listType=2&listTitle=Cardigans
206,Knit High Neck Cardigan,Brown,Regular,,,47% Polyester 28% Polyamide 25% Acrylic,Solid,,High Neck,,,,School,,,https://img1.shopcider.com/product/1731582779000-Jkb58x.jpg,https://www.shopcider.com/goods/knit-high-neck-cardigan-114069844?style_id=2089378&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114069844&shopPage=16&shopIndex=214&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=215&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjozNC45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOnRydWUsInNhbGVQcmljZSI6MjcuOTIsInNjZW5lIjoiQkVTVF9TRUxMRVIiLCJza2NGaXJzdEltZyI6IjE3MzEwNTk2NDkwMDAtREJydEdHLmpwZyIsInNwdSI6MTE0MDY5ODQ0LCJzcHVDb2RlIjoiQ0QyMDI0MDgxNDUzMDk5OENHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM1MzkyNjUzLWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6IjI3N2RmZTc5LTJiN2MtNGUwMi1hMmU2LTA1MGRkN2UyMTM0YyJ9&listType=2&listTitle=Cardigans
207,Knit V-neck Solid Contrasting Binding Button Cardigan,Black,Regular,,,45% Viscose 28% Polyester 27% Polyamide,Solid,,V-neck,,,,Date Work,Button Contrasting Binding,,https://img1.shopcider.com/product/1724918734000-ZG3sAc.jpg,https://www.shopcider.com/goods/knit-v-neck-solid-contrasting-binding-button-cardigan-113135328?style_id=2039751&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=113135328&shopPage=16&shopIndex=215&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=216&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjoyOS45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTcyNDkxODczNDAwMC1aRzNzQWMuanBnIiwic3B1IjoxMTMxMzUzMjgsInNwdUNvZGUiOiJDRDIwMjQwODA3NTI3MDY2Q0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzOTI2NTMtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMjc3ZGZlNzktMmI3Yy00ZTAyLWEyZTYtMDUwZGQ3ZTIxMzRjIn0%3D&listType=2&listTitle=Cardigans
208,Cable Knit Round Neckline Geometric Cardigan,multicolor,Regular,,,42% Acrylic 30% Polyester 28% Polyamide,Geometric,,Round Neckline,,,,School Daily Casual,,,https://img1.shopcider.com/product/1724068729000-GERNDP.jpg,https://www.shopcider.com/goods/knitted-round-neckline-geometric-cardigan-113353375?style_id=2043524&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=113353375&shopPage=16&shopIndex=217&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=218&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iue7huiKguWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjo0Mi45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOmZhbHNlLCJzYWxlUHJpY2UiOjM0LjMyLCJzY2VuZSI6IkJFU1RfU0VMTEVSIiwic2tjRmlyc3RJbWciOiIxNzI2MTI1OTkxMDAwLXByQjVwRi5qcGciLCJzcHUiOjExMzM1MzM3NSwic3B1Q29kZSI6IkNEMjAyNDA3MDQ1MDY3MTNDRyIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzNTM5MjY1My1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDo2MjU6Q29udHJvbCIsInRyYWNraW5nSWQiOiIyNzdkZmU3OS0yYjdjLTRlMDItYTJlNi0wNTBkZDdlMjEzNGMifQ%3D%3D&listType=2&listTitle=Cardigans
209,Knit V-neck Belted Metal Button Detail Oversized Cardigan,Brown,Oversized,,,42% Acrylic 30% Polyester 28% Polyamide,Solid,,V-neck,,,,Work,Button,,https://img1.shopcider.com/product/1758612529000-YmC8df.jpg,https://www.shopcider.com/goods/knit-v-neck-long-sleeve-metal-detail-oversized-cardigan-with-belt-114942933?style_id=2207262&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114942933&shopPage=16&shopIndex=218&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=219&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0NC45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1ODYxMjUyOTAwMC1ZbUM4ZGYuanBnIiwic3B1IjoxMTQ5NDI5MzMsInNwdUNvZGUiOiJDRDIwMjUwODA3NjM2NTkwQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzOTI2NTMtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMjc3ZGZlNzktMmI3Yy00ZTAyLWEyZTYtMDUwZGQ3ZTIxMzRjIn0%3D&listType=2&listTitle=Cardigans
210,Knit V-neck Long Sleeve Contrasting Binding Metal Button Cardigan,Navy,Regular,,,42% Acrylic 30% Polyester 28% Polyamide,Solid,,V-neck,,,,Daily Casual,Button Contrasting Binding,,https://img1.shopcider.com/product/1756296958000-niT28E.jpg,https://www.shopcider.com/goods/knit-v-neck-long-sleeve-contrasting-binding-metal-button-cardigan-114861965?style_id=2197021&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114861965&shopPage=16&shopIndex=219&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=220&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1NjI5Njk1ODAwMC1uaVQyOEUuanBnIiwic3B1IjoxMTQ4NjE5NjUsInNwdUNvZGUiOiJDRDIwMjUwNjIzNjI1NTMxQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzOTI2NTMtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMjc3ZGZlNzktMmI3Yy00ZTAyLWEyZTYtMDUwZGQ3ZTIxMzRjIn0%3D&listType=2&listTitle=Cardigans
211,Knit Collar 3D Floral & Fruit Lantern Sleeve Cardigan,white,Regular,,,100% nylon,Placement Graphic,,Collar,,,,Daily Casual,,,https://img1.shopcider.com/product/1725509297000-HWPrfh.jpg,https://www.shopcider.com/goods/collar-floral-lantern-sleeve-cardigan-113428906?style_id=2043408&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=113428906&shopPage=16&shopIndex=220&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=221&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjo0Mi45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOnRydWUsInNhbGVQcmljZSI6MjUuNzQsInNjZW5lIjoiQkVTVF9TRUxMRVIiLCJza2NGaXJzdEltZyI6IjE3MjYwNTA4MTAwMDAtYVBmUXJ5LmpwZyIsInNwdSI6MTEzNDI4OTA2LCJzcHVDb2RlIjoiQ0QyMDI0MDcwNDUwNjM4OUNHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM1MzkyNjUzLWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6IjI3N2RmZTc5LTJiN2MtNGUwMi1hMmU2LTA1MGRkN2UyMTM0YyJ9&listType=2&listTitle=Cardigans
212,Knit Wool-blend V-neck Long Sleeve Button Oversized Cardigan,Blue,Oversized,,,68% Acrylic 12% Polyester 11% Polyamide 6% Wool 3% Elastane,Solid,,V-neck,,,,Daily Casual,Button,,https://img.shopcider.com/hermes/video/1762325127000-dsbdwr.png,https://www.shopcider.com/goods/knit-wool-blend-v-neck-long-sleeve-button-oversized-cardigan-114831476?style_id=2193790&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114831476&shopPage=16&shopIndex=221&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=222&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6IjNkIiwiaXRlbVR5cGUiOjAsImxpc3RJZCI6NjI1LCJsaXN0VGl0bGUiOiJDYXJkaWdhbnMiLCJsaXN0VHlwZSI6MiwibW9kdWxlSWQiOjMsIm1vZHVsZVR5cGUiOiJCU19IT1RfUkVDQUxMLENPTExFQ1RJT05fT0ZGTElORSIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjQyLjkwLCJzY2VuZSI6IkJFU1RfU0VMTEVSIiwic2tjRmlyc3RJbWciOiIxNzYyMzI1MTI3MDAwLWRzYmR3ci5wbmciLCJzcHUiOjExNDgzMTQ3Niwic3B1Q29kZSI6IkNEMjAyNTA2MTA2MjE1ODBDRyIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzNTM5MjY1My1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDo2MjU6Q29udHJvbCIsInRyYWNraW5nSWQiOiIyNzdkZmU3OS0yYjdjLTRlMDItYTJlNi0wNTBkZDdlMjEzNGMifQ%3D%3D&listType=2&listTitle=Cardigans
213,Knit Stand Collar Long Sleeve Hollow Out Button Oversized Cardigan,Yellow,Regular,,,42% Acrylic 30% Polyester 28% Polyamide,Solid,,Mandarin Collar/Stand Collar,,,,Daily Casual,Button Hollow Out,,https://img1.shopcider.com/product/1755601304000-Nw2KPZ.jpg,https://www.shopcider.com/goods/knit-stand-collar-long-sleeve-hollow-out-button-oversized-cardigan-114831933?style_id=2193958&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114831933&shopPage=16&shopIndex=223&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=224&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0NC45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1NTYwMTMwNDAwMC1OdzJLUFouanBnIiwic3B1IjoxMTQ4MzE5MzMsInNwdUNvZGUiOiJDRDIwMjUwNjA1NjIwNjk3Q0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzOTI2NTMtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMjc3ZGZlNzktMmI3Yy00ZTAyLWEyZTYtMDUwZGQ3ZTIxMzRjIn0%3D&listType=2&listTitle=Cardigans
